ep,L_total,L_data,L_human,L_kl,acc_tr,acc_va,f1_tr,f1_va,acc_h_tr,f1_h_va,lam_mean,lam_std,rho_mean,c_mean,kl,post_var_mean,grad_norm,grad_scale,ece_tr,brier_tr,auc_tr_ovo
14,1.2244193575430056,0.0016731061177709366,1.0735374489461926,0.14920880247904209,0.29541864139020535,0.300982800982801,0.2889584326988575,0.27613313598413125,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20880247904208,0.00030822537997256803,0.0010293930144739025,1.0,0.13771996564299369,0.35128926955230494,0.4807447176254218
15,1.218305202947041,0.0016730810158061976,1.0674240626751186,0.14920805925611613,0.29541864139020535,0.3012899262899263,0.2889584326988575,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20805925611612,0.00011721652959638875,0.002160705955886708,1.0,0.13770685481666106,0.35128425716193723,0.4807503870548877
16,1.2225753940178288,0.0016730332368311643,1.0716952444477337,0.14920711633326392,0.29541864139020535,0.300982800982801,0.2889584326988575,0.27613313598413125,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.2071163332639,0.00014051883255718174,0.0006058994930008927,1.0,0.13767904766860906,0.3512752374759264,0.48075587179396795
17,1.2187696540042243,0.001673034772075564,1.0678903104267268,0.14920630880542207,0.29541864139020535,0.300982800982801,0.2889584326988575,0.27613313598413125,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20630880542208,6.167486495165509e-05,0.0011546341764049623,1.0,0.13767983630848551,0.351275225857531,0.48075412924960065
18,1.2188460957515697,0.0016730132201057712,1.0679676565346905,0.1492054259967734,0.295550289626119,0.300982800982801,0.2891136837172041,0.27613313598413125,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20542599677339,0.0003180191550266257,0.0004162332892655973,1.0,0.13753383524804358,0.3512709725321338,0.4807573712254803
19,1.225968146814259,0.001673010900464236,1.0750905726809434,0.1492045632328512,0.295550289626119,0.3012899262899263,0.2891136837172041,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.2045632328512,0.00019493409671061737,0.0011204632082686692,1.0,0.13753090017850417,0.3512703913892913,0.48075655693876146
20,1.214804158694174,0.0016729851632843542,1.063927088530386,0.1492040850005036,0.295550289626119,0.3012899262899263,0.2891136837172041,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.2040850005036,0.0002202696727216687,0.0005159922919193551,1.0,0.13751608163777368,0.3512653029930117,0.48075786301074747
21,1.2211541549523512,0.0016729849841603899,1.0702781015862175,0.1492030683819734,0.295550289626119,0.3012899262899263,0.2891136837172041,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.2030683819734,0.00029994975106859017,0.0011063353753303059,1.0,0.13751398171279944,0.3512651091163961,0.4807562212922541
22,1.217232507833781,0.00167295237511737,1.066357202568014,0.14920235289064976,0.295550289626119,0.3012899262899263,0.2891136837172041,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20235289064976,0.00019791687699703139,0.0011967924549470754,1.0,0.1375008093183697,0.3512585954604059,0.4807605935073342
23,1.215426110072777,0.0016729388169279217,1.0645516568540294,0.14920151440181978,0.2956819378620327,0.3012899262899263,0.28926888008762247,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20151440181976,0.00010631320732555163,0.001034628485956556,1.0,0.1373562487312353,0.35125613474831424,0.48076291697834866
