ep,L_total,L_data,L_human,L_kl,acc_tr,acc_va,f1_tr,f1_va,acc_h_tr,f1_h_va,lam_mean,lam_std,rho_mean,c_mean,kl,post_var_mean,grad_norm,grad_scale,ece_tr,brier_tr,auc_tr_ovo
11,1.2534778413004162,1.1042729513925993,1.0987034489819782e-06,0.14920379120436805,0.3617853290183387,0.36552374960679457,0.3606149564317942,0.3487631332980757,0.36016720604099245,0.19444444444444445,0.9999994374147717,4.178796597290776e-07,0.563002268706463,0.9996958036623114,149.20379120436806,0.00010141421725997393,0.12155593220000215,1.0,0.04785506505252265,0.33495351994909744,0.5336841371787032
12,1.2527465345468207,1.103543333968007,1.1004894388568946e-06,0.14920210008937487,0.36394282632146707,0.36678200692041524,0.3626031647311936,0.34948927198191465,0.31903991370010787,0.15487402398776465,0.9999994376576106,4.176992967234483e-07,0.563002268706463,0.9992638769410578,149.20210008937488,0.0002454647568604995,0.11854490212430643,1.0,0.04477611553981094,0.3347106646009776,0.5342882497870477
13,1.2520508271144772,1.1028493203544443,1.0977820052674347e-06,0.1492004089780276,0.36461704422869473,0.37181503617489775,0.3628969028471291,0.3533794608345822,0.36016720604099245,0.19444444444444445,0.999999437386648,4.179005582762889e-07,0.563002268706463,0.999745598523403,149.2004089780276,8.481129167438436e-05,0.11564012268436412,1.0,0.043227840079696565,0.33447966694070275,0.5348998541217403
14,1.251388630864786,1.1021888144374217,1.0985572306796743e-06,0.14919871787013358,0.3656957928802589,0.3715004718464926,0.3636049190001578,0.35254647577373843,0.36016720604099245,0.19444444444444445,0.9999994377660666,4.176187585650629e-07,0.563002268706463,0.9990711209033866,149.19871787013358,0.00030977026448707337,0.11283682149379516,1.0,0.04132291743544668,0.33425983676491333,0.5355023649603189
15,1.250757987372942,1.1015598608504495,1.0997566945945253e-06,0.14919702676579782,0.3661003236245955,0.37244416483170806,0.3637771831826959,0.3526789958444128,0.36016720604099245,0.19444444444444445,0.9999994374482083,4.1785484908746474e-07,0.563002268706463,0.9996362524590551,149.19702676579783,0.00012127125926631955,0.1101304910959957,1.0,0.04013382957026167,0.33405052980601757,0.5360805582643433
16,1.2501570743688712,1.1009606391732492,1.0995307155434228e-06,0.1491953356649064,0.3673139158576052,0.3752752437873545,0.3645669832215905,0.35405144709909475,0.36016720604099245,0.19444444444444445,0.9999994374803879,4.178309440473702e-07,0.563002268706463,0.9995790299909459,149.1953356649064,0.00014035289084640966,0.10751687117828988,1.0,0.03836427079037791,0.3338511442969213,0.5366679317613483
17,1.2495841927811786,1.1003894493858126,1.0988277666095767e-06,0.1491936445675995,0.3686623516720604,0.37621893677257,0.36537322935217026,0.3539575900968368,0.36016720604099245,0.19444444444444445,0.9999994373554026,4.179237644818077e-07,0.563002268706463,0.9998012125974978,149.1936445675995,6.626905785521476e-05,0.10499192867108173,1.0,0.03631664126067454,0.33366111782331676,0.5372231019439581
18,1.2490377595179585,1.0998447055946012,1.1004496059030334e-06,0.14919195347375133,0.36947141316073356,0.3784208870714061,0.36573849675968534,0.35485319045748726,0.36016720604099245,0.19444444444444445,0.9999994377655532,4.1761913538414383e-07,0.563002268706463,0.9990720284381928,149.19195347375134,0.0003094674771155441,0.10255184596448062,1.0,0.034844231087499906,0.33347992444235686,0.5377815276531892
19,1.2485162840167316,1.0993249241690177,1.0974642287307246e-06,0.14919026238348504,0.37081984897518877,0.3825102233406732,0.3664887984503081,0.35617875770319923,0.36016720604099245,0.19444444444444445,0.9999994375498492,4.177793394263623e-07,0.563002268706463,0.999455470394103,149.19026238348505,0.00018155932368620718,0.10019300351234282,1.0,0.032873012444937504,0.3333070720318488,0.5383288691076601
20,1.2480183920656085,1.0988287202928653,1.1004759389196093e-06,0.14918857129680432,0.3724379719525351,0.3850267379679144,0.3676560507343869,0.3567405253758666,0.36016720604099245,0.19444444444444445,0.9999994376367123,4.177148355801131e-07,0.563002268706463,0.9993011352621227,149.18857129680433,0.0002330363544445252,0.09791196912115895,1.0,0.030668340831241363,0.3331420998593896,0.5388670714290879
21,1.2475427764953595,1.0983547971984446,1.099083352791127e-06,0.1491868802135621,0.3732470334412082,0.3843976093111041,0.3678470129416372,0.35477234616493414,0.36016720604099245,0.19444444444444445,0.9999994377289284,4.1764634129930767e-07,0.563002268706463,0.9991372030264499,149.1868802135621,0.00028772313246961935,0.09570548510899315,1.0,0.029307305868197794,0.33298457634324735,0.5393841833829666
22,1.2470882296874155,1.0979019410427537,1.0995107620829744e-06,0.14918518913389966,0.3737864077669903,0.388172381251966,0.36782577183425746,0.35528623862882885,0.36016720604099245,0.19444444444444445,0.9999994375879119,4.1775107333292177e-07,0.563002268706463,0.9993880346499595,149.18518913389966,0.00020405092722175077,0.09357045695676751,1.0,0.02816951450639195,0.3328340969917979,0.5398992883204584
23,1.2466536126776244,1.0974690153327629,1.0992871579426768e-06,0.1491834980577036,0.3751348435814455,0.3913180245360176,0.36853212556704545,0.35599804167582255,0.36016720604099245,0.19444444444444445,0.9999994374185136,4.178769062464555e-07,0.563002268706463,0.9996890407010435,149.1834980577036,0.00010366924913667017,0.09150394554386938,1.0,0.026332672663804943,0.3326902825060398,0.5404134719527492
