ep,L_total,L_data,L_human,L_kl,acc_tr,acc_va,f1_tr,f1_va,acc_h_tr,f1_h_va,lam_mean,lam_std,rho_mean,c_mean,kl,post_var_mean,grad_norm,grad_scale,ece_tr,brier_tr,auc_tr_ovo
11,1.2595146410594174,0.6917055019730616,0.4186025369139229,0.14920660217243265,0.31714060031595576,0.2711916461916462,0.30730054557289355,0.26168530932397527,0.4505002632964718,0.10994272035564674,0.6228278685099841,0.01612210322017676,0.9421157132275346,0.9984765392925781,149.20660217243264,0.0002541037468594914,0.18481053459857102,1.0,0.09027564119522373,0.33887609453465894,0.49658912655284965
12,1.2571650346154648,0.6898595148191579,0.4181003087081992,0.14920521108810764,0.31911532385466035,0.2705773955773956,0.30874943706141034,0.2621756659867134,0.4505002632964718,0.10994272035564674,0.6226833969901304,0.016118852517466038,0.9421157132275346,0.9993182783235938,149.20521108810763,0.00011365903130897666,0.1800841331040594,1.0,0.08659758522449215,0.33792769482620283,0.49864767843174884
13,1.2555283798003192,0.688285443942534,0.41803911971019847,0.14920381614758682,0.320695102685624,0.26535626535626533,0.3097961049343753,0.25832771644620905,0.4505002632964718,0.10994272035564674,0.6227087335505106,0.016119422858730775,0.9421157132275346,0.9991705868036935,149.20381614758682,0.00013829289417110325,0.1755349337729449,1.0,0.08346593546378095,0.33702341022366833,0.5007411668057559
14,1.2533348549329484,0.6867924917318308,0.4173399647205811,0.1492023984805367,0.3233280674038968,0.26474201474201475,0.31189594903898926,0.258834380486165,0.4505002632964718,0.10994272035564674,0.6227366918994083,0.016120055692893508,0.9421157132275346,0.9990076485732536,149.20239848053671,0.00016547402291049876,0.17147827319317582,1.0,0.07944242171672897,0.3361608818352771,0.5028344115486443
15,1.251076236029555,0.6854607155474153,0.4164145618424474,0.14920095863969232,0.3281990521327014,0.26136363636363635,0.31551164487688776,0.25633002607384303,0.4505002632964718,0.10994272035564674,0.6228468224124766,0.01612248512385516,0.9421157132275346,0.9983661737071691,149.20095863969232,0.0002725270780569325,0.1672935849421595,1.0,0.07335374669025826,0.3353365548148987,0.5049529834212502
16,1.2506726048889525,0.6839531866222733,0.41751990483587775,0.14919951343080126,0.33043707214323326,0.2573710073710074,0.31664457673492336,0.25385895728358104,0.4505002632964718,0.10994272035564674,0.6227348061562621,0.01612001723495592,0.9421157132275346,0.9990186375848542,149.19951343080126,0.00016364071542182202,0.1633354720333276,1.0,0.0700476338150718,0.33454973186730436,0.5070425789271122
17,1.2492522328275213,0.6825843747538938,0.4174697576160472,0.14919810045758042,0.33228014744602424,0.2542997542997543,0.31752279007086837,0.25152042832815696,0.4505002632964718,0.10994272035564674,0.6226902221386389,0.016119025866575102,0.9421157132275346,0.9992784954065976,149.1981004575804,0.00012029418045414533,0.15959517514804689,1.0,0.06728348174956743,0.33379806880108925,0.5091459356570839
18,1.2481333817930673,0.6814099270872915,0.41752676141617545,0.14919669328960036,0.33767772511848343,0.2533783783783784,0.3213196831010718,0.25107569785638634,0.4505002632964718,0.10994272035564674,0.6227685148884108,0.016120718274513827,0.9421157132275346,0.9988222257014772,149.19669328960035,0.00019641154878745806,0.15620842856035153,1.0,0.06108923970291662,0.333079425925113,0.5112252399979195
19,1.2490274755741704,0.6803164020269366,0.41951576536179386,0.14919530818543997,0.33952080042127436,0.2509213759213759,0.321675153366811,0.2496840459118975,0.4505002632964718,0.10994272035564674,0.6228716437646132,0.016123024846238274,0.9421157132275346,0.998221675935808,149.19530818543996,0.0002966512184461976,0.15258035329283207,1.0,0.05857196738348465,0.3323912173252202,0.5132722651708029
20,1.2447331253771858,0.6789201936835958,0.41661893441636083,0.1491939972772291,0.3413638757240653,0.24662162162162163,0.3212726158833764,0.24624728543997074,0.4505002632964718,0.10994272035564674,0.6226477431580355,0.016118067762081755,0.9421157132275346,0.9995261668091121,149.1939972772291,7.899091682068068e-05,0.14908491827839485,1.0,0.05616977611604181,0.3317335830513689,0.5152909035727306
21,1.2436489768031405,0.6778686978852259,0.4165877194903299,0.14919255942758472,0.3479462875197472,0.24508599508599507,0.32583176723167084,0.2454428634822267,0.4505002632964718,0.10994272035564674,0.6226929388641371,0.01611907918580385,0.9421157132275346,0.9992626566446607,149.1925594275847,0.00012293589383249138,0.14609442427507668,1.0,0.04913424365374765,0.3311046965902964,0.5172372174551447
22,1.2419470619656587,0.6769230139786342,0.41583293194940935,0.14919111603761506,0.35031595576619273,0.24293611793611794,0.32687518102833857,0.24353812682840792,0.4505002632964718,0.10994272035564674,0.6227940109509295,0.016121318747612096,0.9421157132275346,0.998673712378601,149.19111603761505,0.00022119467175985255,0.14289570972262478,1.0,0.04641709865709314,0.3305015837650364,0.5191246511944911
23,1.2409201273477852,0.6758065385757321,0.4159239182141437,0.14918967055790947,0.3536071616640337,0.24355036855036855,0.32880820013529494,0.24447856571219648,0.4505002632964718,0.10994272035564674,0.622696796520954,0.01611915139931639,0.9421157132275346,0.999240163575246,149.18967055790947,0.00012668755665743857,0.13976178463994107,1.0,0.04287182463037147,0.32992419720651145,0.5209369422369193
24,1.2406480585486486,0.6747853462769512,0.4166744858535104,0.14918822641818705,0.35479199578725645,0.23863636363636365,0.32840886266710534,0.23988704839592911,0.4505002632964718,0.10994272035564674,0.6226476407756625,0.016118062133015414,0.9421157132275346,0.9995267623324312,149.18822641818704,7.889161822759137e-05,0.1368181201350563,1.0,0.04152269104033318,0.32937148788466314,0.5226777265330557
25,1.2394053581313487,0.6739389411411227,0.4162795986574549,0.1491868183327712,0.35676671932596105,0.23617936117936117,0.3288179359141834,0.23754980556585434,0.4505002632964718,0.10994272035564674,0.6227230711502834,0.01611973779811981,0.9421157132275346,0.9990870235890724,149.1868183327712,0.0001522322628452672,0.13435793141884242,1.0,0.03946265967333657,0.3288418763488751,0.5243435432112211
26,1.2387418561866448,0.673211827394036,0.4163446442628559,0.14918538452975313,0.358609794628752,0.23249385749385748,0.3289242775391494,0.2340857041490724,0.4505002632964718,0.10994272035564674,0.622876897072671,0.016123193518623777,0.9421157132275346,0.9981911097722052,149.18538452975312,0.0003017547658135215,0.13154796727640808,1.0,0.0376097319660169,0.3283325270765441,0.5259741460288955
