t,lambda_final,rho_final,c_final,cov_trace_final,m_train
6287,0.6466172202676459,0.8187307530779818,0.9989306390388303,0.000534966567773017,0
6288,0.6117476918058744,1.0,0.9989096800818803,0.0005454573746458809,1
6289,0.6202184099936018,0.951229424500714,0.9989163427128442,0.0005421224341215441,0
6290,0.6288736003257986,0.9048374180359595,0.998909483502164,0.0005455557717980785,0
6291,0.6117471928237745,1.0,0.9989126569261493,0.0005439673301039579,1
6292,0.6202206279684479,0.951229424500714,0.9989034125172148,0.0005485945873755023,0
6293,0.6288740521607601,0.9048374180359595,0.9989069003303198,0.0005468487694254252,0
6294,0.6117454829295497,1.0,0.9989228579717043,0.0005388612813431539,1
6295,0.6202191850156272,0.951229424500714,0.9989118245161821,0.0005443839883113886,0
6296,0.6117462801205737,1.0,0.9989181019961328,0.0005412418389885382,1
6297,0.6202191908248939,0.951229424500714,0.9989117906496301,0.000544400940034131,0
6298,0.6288716345847007,0.9048374180359595,0.9989207218859102,0.0005399304770578024,0
6299,0.6376838336086635,0.8607079764250578,0.9989048844213005,0.0005478578279537141,0
6300,0.6117459740247344,1.0,0.9989199281345255,0.0005403277817100722,1
6301,0.6117456921911071,1.0,0.9989216095313136,0.0005394861750278482,1
6302,0.6117474849680073,1.0,0.9989109140406025,0.0005448397222271447,1
6303,0.6202215308628266,0.951229424500714,0.9988981489546293,0.0005512292647564429,0
6304,0.6288703914096399,0.9048374180359595,0.9989278293591961,0.0005363729134569532,0
6305,0.6117468325328771,1.0,0.9989148063700215,0.0005428914394618979,1
6306,0.6202206889721508,0.951229424500714,0.9989030568854382,0.0005487725985002308,0
6307,0.6288704443730668,0.9048374180359595,0.9989275265555991,0.0005365244777812166,0
6308,0.611746851275267,1.0,0.9989146945554382,0.0005429474074927943,1
6309,0.6117457435246525,1.0,0.9989213032791884,0.0005396394664219003,1
6310,0.6202198724088182,0.951229424500714,0.9989078171994499,0.0005463898334079964,0
6311,0.6288730187746248,0.9048374180359595,0.9989128082839309,0.0005438915688403794,0
6312,0.6376786689769441,0.8607079764250578,0.9989339391929902,0.0005333147270046715,0
6313,0.6117477829922877,1.0,0.9989091360803317,0.00054572967238588,1
6314,0.6117467059256101,1.0,0.9989155616924815,0.0005425133680940222,1
6315,0.6202217540322528,0.951229424500714,0.9988968479599968,0.0005518804800385064,0
6316,0.6288720123045913,0.9048374180359595,0.998918562401511,0.0005410113870270068,0
6317,0.6376831745380069,0.8607079764250578,0.9989085921075737,0.0005460019558631961,0
6318,0.6466190863721836,0.8187307530779818,0.9989202753142951,0.000540154004163207,0
6319,0.6556578425955275,0.7788007830714049,0.9989271044025487,0.0005367357809680973,0
6320,0.6647757148762634,0.7408182206817179,0.9989160831490712,0.0005422523568166043,0
6321,0.6739369837303464,0.7046880897187134,0.9989431661839545,0.0005286963293366965,0
6322,0.6831296349225275,0.6703200460356393,0.9989395510937841,0.0005305057899917996,0
6323,0.6923262924751746,0.6376281516217733,0.9989257076177741,0.0005374349239510745,0
6324,0.6117475820969493,1.0,0.9989103345859516,0.0005451297655187252,1
6325,0.6117444162606718,1.0,0.9989292216828863,0.0005356760048921029,1
6326,0.6202174654153466,0.951229424500714,0.9989218494219475,0.0005393661002377951,0
